x,y,label
-0.7368001606093928,-0.6165847747302926,1
-0.06364106743257025,0.880274438263992,0
-0.6540004994475026,-0.3560010659993096,1
-0.24382207176252524,-0.815644428649827,1
0.3862622229949979,-0.7958189717093751,0
0.2890469355211578,-0.4517541909601277,0
-0.9262464696625381,0.16286237363188438,0
0.518376449725581,-0.6538150044297306,0
0.8317956310743204,0.39068503467142124,1
0.5846548980841264,-0.15579297832827144,0
0.6581679528785411,-0.02422155312358587,0
0.8283224979198349,0.6598890719008281,1
0.4551024415897891,0.24361304902011516,1
0.6664602806688291,-0.2955002038126904,0
-0.24854068676270202,-0.7588111879840498,1
-0.10941651608531289,-0.03407100486725989,1
-0.2699368663983306,-0.09439902030019787,1
-0.04079973432417394,0.7603967071082096,0
-0.3694866584312124,-0.4899930768463354,1
-0.640089909626302,0.7498361545392978,0
-0.3444181471626153,-0.44561058697219313,1
0.773022266224211,-0.6223739796281154,0
-0.4376722507034545,0.660657284636182,0
0.5345268739341282,0.3283910845157767,1
0.8976826068105992,-0.9403726047320955,0
-0.8450586490084642,-0.4942860592210574,1
0.9525472214136843,0.8459190883012775,1
0.15034140009626107,-0.24715858815662872,0
-0.4368782993330811,-0.6046195936197585,1
-0.6809483428604699,-0.46880904102459153,1
-0.42899956601890743,0.4654462095381884,0
0.5944369615533689,0.49063172531942967,1
0.017667398860863992,-0.468701081018299,0
0.0528646850785206,0.3062195965662311,1
0.5928170857837176,0.6500675610195761,1
0.6237672631038513,0.36819629394147624,1
-0.2504711927429446,-0.8506154983027414,1
-0.8443141542744654,0.09228740021414739,0
-0.022840824457700304,0.15456099430453696,0
-0.3595227872255897,-0.5673647550766157,1
0.849396446661463,-0.1651207391708518,0
0.07282400895016305,0.39406203598714074,1
-0.30184178256671146,0.5805644307478339,0
0.829515094217359,0.9699899891748647,1
0.7093469419572405,0.5095101735890348,1
0.35650775964083614,0.3744593684431503,1
-0.7681400649631478,0.2369907671418594,0
0.13872494481148312,-0.7670039841585685,0
0.10335729096890289,0.5731882609383288,1
-0.3879206579990375,0.9005383097908217,0
0.9081428586438305,-0.5615453671383328,0
0.641093168499675,0.036082601307430906,1
-0.2669890314095398,0.8176191124129069,0
-0.007010819854485151,-0.2674056098290081,1
-0.15391556578232746,-0.9913166411708938,1
0.13700804498649677,-0.32315233866536097,0
0.23696424728026955,-0.3868078209585655,0
0.34614325079135666,-0.785031652146736,0
-0.4256749900199308,-0.9878263633475808,1
0.38854086422685996,0.0203095826950217,1
0.4614733892576397,0.6683057693330077,1
0.7132052559254534,-0.2636141143242401,0
0.6586240034104582,-0.016273630471604017,0
0.35549100983506565,-0.562504487789852,0
0.8265543867050174,-0.6783929978455863,0
-0.2646603524986382,-0.647895416922893,1
0.46475493713174876,-0.97777039154199,0
0.6889317265224528,-0.10281912938740723,0
-0.15407043384543662,-0.7003539225961566,1
0.1880728719873057,0.9701632170155297,1
0.5874179010341003,-0.0391403566720141,0
0.42206684084515556,-0.12271726876003308,0
0.8284138299329866,0.4888767672240253,1
-0.8932309636869864,0.2072078696983568,0
-0.9173785422327625,0.16700876879677362,0
